price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,house_age,years_since_last_renovation
387000.0,3,2,1445,1606,2.0,0,0,3,1300,145,20,20
490000.0,2,1,1840,3300,1.5,0,0,4,1130,710,113,113
505000.0,3,2,2100,5824,2.0,0,2,3,2100,0,24,24
303500.0,3,1,1060,10464,1.0,0,0,4,1060,0,50,50
270000.0,3,1,1500,6337,1.0,0,0,5,1500,0,70,70
323000.0,4,2,1970,7213,1.0,0,0,3,1170,800,46,19
382000.0,3,3,1410,1253,3.0,0,0,3,1410,0,18,18
1370000.0,4,2,3720,9450,1.0,0,4,5,1960,1760,61,61
280000.0,4,2,2190,14439,1.0,0,0,4,1180,1010,46,46
260000.0,3,2,1920,8075,1.0,0,0,4,1510,410,54,54
201500.0,3,1,1160,8320,1.0,0,0,4,1160,0,64,64
1157200.0,4,4,5860,52889,2.0,0,0,4,4910,950,27,27
536500.0,4,1,2000,4000,1.5,0,0,5,1450,550,97,97
248000.0,4,3,2163,5883,2.0,0,0,3,2163,0,17,17
532000.0,5,3,3480,57499,1.0,0,0,4,2340,1140,47,31
580000.0,4,2,2840,6268,2.0,0,0,3,2840,0,25,17
463000.0,2,1,1150,4400,1.0,0,0,4,1150,0,118,118
742500.0,4,2,3100,3773,2.0,0,0,3,2000,1100,104,27
260000.0,3,2,1420,14850,1.0,0,0,4,1020,400,60,60
590000.0,4,2,2430,32496,1.0,0,0,3,2430,0,30,30
312000.0,4,2,1930,7452,1.0,0,0,3,1430,500,39,39
566000.0,3,2,1660,10140,1.0,0,0,4,1370,290,43,43
511555.0,3,2,1400,7293,1.0,0,0,4,1400,0,60,60
583000.0,4,2,2660,4000,2.0,0,0,3,2660,0,22,22
290000.0,4,2,2000,13300,1.0,0,0,4,1200,800,55,55
311100.0,4,2,2130,8078,1.0,0,0,4,1380,750,46,46
325000.0,3,2,1352,1694,3.0,0,0,3,1352,0,16,16
491300.0,3,1,1750,11340,1.0,0,1,4,1300,450,36,36
315000.0,5,1,2320,8100,1.0,0,0,4,1160,1160,67,67
360000.0,2,1,1420,81892,1.0,0,0,3,1180,240,67,22
330000.0,4,2,1940,3784,2.0,0,0,3,1940,0,20,20
481450.0,3,2,1410,4800,1.0,0,0,3,1410,0,83,27
234950.0,3,1,1360,9948,1.0,0,0,3,1360,0,46,19
251000.0,3,1,1220,7250,1.0,0,0,3,1220,0,61,20
782000.0,4,2,2830,20345,2.0,0,0,3,1980,850,44,9
833000.0,4,2,3780,10308,2.0,0,0,3,3780,0,24,24
542500.0,4,2,2330,14289,2.0,0,0,4,2330,0,45,23
851000.0,3,2,3560,107290,2.0,0,0,3,3560,0,36,23
325000.0,4,1,1470,70800,1.0,0,0,3,1470,0,47,47
415000.0,4,2,3060,48787,2.0,0,0,3,3060,0,31,31
252500.0,3,1,1030,6127,1.0,0,0,3,880,150,76,11
465000.0,4,2,1930,9653,1.0,0,0,4,1930,0,55,55
336900.0,3,1,1780,120661,1.0,0,0,4,1780,0,44,44
225000.0,3,2,2000,9202,2.0,0,0,4,2000,0,31,31
270000.0,3,2,1690,9583,1.0,0,0,4,1690,0,54,54
1702500.0,5,4,5190,23716,2.0,0,2,3,3390,1800,36,23
536000.0,3,1,1300,5413,1.5,0,0,3,1300,0,98,31
585000.0,4,3,2400,29252,2.0,0,0,4,2400,0,41,12
445000.0,2,2,1150,6634,1.0,0,0,3,860,290,83,27
320000.0,4,2,2310,7490,2.0,0,0,3,2310,0,43,43
769900.0,4,3,2730,3047,2.0,0,0,3,2400,330,17,17
557000.0,4,2,2840,4500,2.0,0,0,3,2840,0,11,111
212000.0,2,1,1020,1525,2.0,0,0,3,1020,0,19,20
376000.0,3,2,1340,1384,3.0,0,0,3,1340,0,15,15
800000.0,4,3,3540,159430,2.0,0,0,3,3540,0,16,16
2238888.0,5,6,7270,130017,2.0,0,0,3,6420,850,13,13
324000.0,3,2,998,904,2.0,0,0,3,798,200,16,16
549900.0,5,2,3060,7015,1.0,0,0,5,1600,1460,44,44
320000.0,3,2,2130,6969,2.0,0,0,3,2130,0,20,20
875000.0,4,2,2520,6000,1.0,0,0,3,1400,1120,102,16
265000.0,4,1,1940,9533,1.0,0,0,3,1080,860,61,20
394950.0,3,2,1350,1250,3.0,0,0,3,1270,80,17,17
842500.0,4,2,2160,5298,2.5,0,0,4,2160,0,121,121
368000.0,3,2,1370,1350,2.0,0,0,3,1010,360,16,16
1225000.0,4,4,5420,101930,1.0,0,0,3,3890,1530,22,22
885000.0,4,2,2830,5000,2.0,0,0,3,2830,0,28,28
453246.0,3,2,2010,2287,2.0,0,0,3,1390,620,9,9
927000.0,4,2,3300,12090,2.0,0,0,3,3300,0,70,70
490000.0,2,2,1230,1391,2.0,0,0,3,870,360,19,20
341000.0,3,1,1720,7119,1.5,0,0,4,1720,0,71,71
235000.0,1,1,810,2451,1.0,0,0,5,810,0,82,82
1200000.0,3,1,1560,8078,1.5,1,4,4,1560,0,95,95
560000.0,3,2,2560,216777,1.0,0,0,3,2560,0,37,37
900000.0,4,3,4700,38412,2.0,0,0,3,3420,1280,45,45
255000.0,2,1,1220,2500,1.0,0,0,3,770,450,113,17
1575000.0,5,2,3650,20150,1.0,0,0,4,2360,1290,48,48
876650.0,3,3,2170,12508,1.5,0,0,5,1650,520,95,53
540000.0,4,2,2540,228254,1.0,0,0,3,1450,1090,33,14
350000.0,2,1,910,4500,1.5,0,0,4,910,0,117,33
750000.0,4,2,2980,4930,2.0,0,0,3,2890,90,23,23
582000.0,4,1,2120,4650,1.0,0,1,3,1190,930,72,29
1315000.0,4,3,3460,3997,2.0,0,0,3,2560,900,19,20
372500.0,5,3,2480,10090,1.0,0,0,3,1300,1180,19,20
410000.0,3,2,2200,16921,2.0,0,0,3,2200,0,36,23
360000.0,4,2,1730,5500,1.0,0,0,5,1010,720,80,80
1015000.0,3,2,2920,34527,1.0,0,4,4,1800,1120,69,40
225000.0,3,1,990,8012,1.0,0,0,4,990,0,57,57
647000.0,4,2,3040,6887,2.0,0,0,3,3040,0,24,24
950000.0,5,3,4530,258746,1.5,0,0,4,3200,1330,20,20
185000.0,3,1,1370,8470,1.0,0,0,4,1370,0,62,22
335000.0,3,2,1940,4927,2.0,0,0,3,1940,0,19,20
210000.0,3,2,1040,2643,2.0,0,0,3,720,320,19,20
522000.0,4,2,1800,8623,1.0,0,0,4,1360,440,43,43
770000.0,3,1,1720,5000,1.0,0,0,3,1720,0,69,9
499950.0,3,1,980,6380,1.0,0,0,3,760,220,82,29
751000.0,4,2,3110,6142,2.0,0,0,3,3110,0,19,20
330000.0,5,3,2100,7715,1.0,0,0,3,1250,850,10,100
465000.0,3,1,2020,11358,1.0,0,0,4,1190,830,67,67
850000.0,4,1,2350,11914,1.0,0,0,4,2350,0,62,22
947500.0,4,2,3290,12329,1.5,0,0,4,3290,0,55,55
302000.0,5,2,2180,7813,2.0,0,0,3,2180,0,37,37
500000.0,2,2,1290,1334,3.0,0,0,3,1290,0,16,16
201000.0,3,1,1460,9750,1.0,0,0,4,1460,0,54,54
265000.0,2,1,1290,2828,2.0,0,0,3,1290,0,15,15
870300.0,4,2,2350,3150,1.5,0,0,4,1690,660,113,113
339000.0,3,1,1080,8100,1.0,0,0,4,1080,0,68,14
690000.0,4,2,2670,13463,2.0,0,0,4,2670,0,34,34
788000.0,4,3,3680,5759,2.0,0,0,3,2840,840,20,20
315275.0,3,1,1440,8040,1.0,0,0,3,960,480,72,29
505000.0,4,1,1940,4800,1.0,0,0,5,1030,910,101,67
368000.0,3,1,1280,9898,1.0,0,0,3,1280,0,55,26
947500.0,3,2,2980,27144,1.5,1,2,5,2180,800,106,106
156000.0,3,1,970,8580,1.0,0,0,3,970,0,64,34
610000.0,4,3,2110,5000,1.5,0,2,4,1640,470,93,93
420000.0,2,2,1480,1369,3.0,0,0,3,1480,0,14,14
192000.0,2,1,700,10540,1.0,0,0,3,700,0,70,70
910000.0,3,2,2700,6120,1.0,0,0,4,1350,1350,61,61
1300000.0,4,3,2330,9687,2.0,0,3,3,2330,0,105,105
1346400.0,5,1,3380,20021,1.0,0,0,4,1690,1690,60,60
840000.0,4,2,2600,2750,1.5,0,0,3,1620,980,87,87
300000.0,2,1,1360,8100,1.0,0,0,3,860,500,48,48
505000.0,4,2,2780,6369,1.0,0,0,3,1590,1190,45,45
110000.0,3,1,1250,53143,1.0,0,0,5,1250,0,78,78
746000.0,3,2,2620,8950,2.0,0,0,3,2620,0,31,31
211000.0,3,1,1350,7620,1.0,0,0,5,1350,0,82,82
675000.0,4,3,2400,3340,1.0,0,0,4,1200,1200,59,59
734200.0,4,2,2760,5000,1.5,0,0,5,1680,1080,95,53
1225000.0,4,2,3070,16028,1.0,0,3,3,1870,1200,47,47
615000.0,2,1,2040,28593,1.5,1,3,4,2040,0,104,33
630000.0,4,2,1770,6000,2.0,0,0,5,1770,0,112,42
1264000.0,4,3,3490,9170,2.0,0,0,3,3490,0,11,111
301500.0,2,1,830,1333,2.0,0,0,3,830,0,18,18
369000.0,2,2,980,895,2.0,0,0,3,670,310,14,14
635000.0,3,2,1570,1433,3.0,0,0,3,1570,0,13,13
1033888.0,4,3,3270,5187,2.0,0,0,3,3110,160,9,9
383000.0,4,2,2160,6223,2.0,0,0,3,2160,0,13,13
1050000.0,4,3,3280,11000,2.0,0,0,3,2320,960,15,15
455000.0,4,2,3360,7685,2.0,0,0,3,3360,0,22,22
819900.0,5,2,3150,7119,2.0,0,0,3,3150,0,10,100
625000.0,3,3,1810,1846,2.0,0,0,4,1440,370,14,14
651000.0,4,2,2740,7140,2.0,0,0,3,2740,0,30,30
480000.0,5,4,3830,35000,1.0,0,0,3,2130,1700,47,47
757000.0,3,3,3190,5283,2.0,0,0,3,3190,0,16,16
460000.0,3,2,2350,10450,1.0,0,0,3,1390,960,46,19
267345.0,4,2,2510,8165,1.0,0,0,4,1610,900,51,51
530000.0,2,2,1680,4950,1.0,0,0,3,1680,0,17,17
449500.0,3,2,1770,6610,1.0,0,0,4,960,810,69,44
289000.0,3,1,1090,7315,1.0,0,0,5,1090,0,42,42
373000.0,5,2,3001,5710,2.0,0,0,3,3001,0,17,17
525000.0,5,3,2450,4591,2.0,0,0,3,2450,0,29,29
777000.0,3,3,3610,59677,2.0,0,0,3,2440,1170,20,20
550000.0,4,2,2250,7500,1.0,0,0,5,1200,1050,67,67
523000.0,3,1,1240,7735,1.0,0,0,4,1240,0,66,22
628000.0,4,2,2260,6000,1.0,0,0,3,1430,830,65,19
581000.0,4,1,2090,8164,1.0,0,0,4,1070,1020,60,60
245000.0,5,1,2020,7902,1.0,0,0,3,1220,800,61,20
415000.0,3,1,1960,5000,1.0,0,0,5,980,980,112,39
1895000.0,5,2,3120,16672,2.0,0,0,4,3120,0,54,54
225000.0,3,1,1250,7500,1.0,0,0,3,1250,0,56,12
287000.0,3,2,1490,9600,1.0,0,0,4,1170,320,36,36
799200.0,6,3,2890,2370,2.5,0,0,3,2290,600,117,9
239950.0,3,1,1900,33888,1.5,0,0,4,1900,0,81,41
591000.0,3,1,1680,2400,1.0,0,0,5,870,810,101,67
700000.0,3,2,2030,8398,2.0,0,0,4,2030,0,48,48
475000.0,4,2,3740,8700,1.0,0,0,3,2260,1480,19,20
575000.0,3,1,1580,11750,1.0,0,0,4,1180,400,72,24
771000.0,3,2,1780,6120,1.5,0,0,4,1390,390,96,96
155000.0,2,1,910,6232,1.0,0,0,3,910,0,80,21
550000.0,7,4,3440,8100,2.0,0,0,3,3440,0,53,9
645000.0,3,2,1740,13750,2.0,0,0,4,1740,0,48,48
464000.0,5,2,3400,8970,1.0,0,0,4,1700,1700,64,64
1050000.0,4,3,4400,16625,2.0,0,0,3,4400,0,20,20
350000.0,3,2,2010,14298,2.0,0,0,3,2010,0,46,19
591000.0,4,2,2710,38180,2.0,0,0,4,2710,0,46,46
2555000.0,4,2,5300,26211,2.0,1,2,2,4570,730,100,100
717000.0,3,1,1310,3880,1.0,0,0,3,1090,220,67,22
225000.0,4,1,1950,12559,1.5,0,0,3,1950,0,84,54
225000.0,3,1,1040,6535,1.0,0,0,3,1040,0,76,11
345000.0,3,1,1090,7200,1.0,0,0,3,1090,0,55,26
230000.0,2,0,650,5360,1.0,0,0,4,650,0,92,92
385000.0,3,2,1480,6600,1.0,0,2,3,740,740,80,21
90000.0,2,1,790,2640,1.0,0,0,3,790,0,50,10
860000.0,4,2,3560,11119,1.0,0,2,3,2290,1270,37,37
675000.0,4,2,3000,5548,2.0,0,0,3,3000,0,17,17
975000.0,4,2,3490,7494,2.0,0,3,3,3490,0,23,23
780000.0,3,1,2340,10495,1.0,0,0,4,2340,0,56,56
370000.0,3,1,1650,8254,1.0,0,0,5,1060,590,72,72
665000.0,3,2,1940,5820,1.5,0,0,5,1150,790,79,79
675000.0,5,3,3410,9600,1.0,0,0,4,1870,1540,55,55
620000.0,3,1,1710,4050,1.5,0,0,3,1710,0,114,19
1105000.0,4,1,2740,4000,2.0,0,0,5,1930,810,118,118
450000.0,3,2,1250,892,2.0,0,0,3,1040,210,13,13
450000.0,3,2,2450,42180,1.0,0,0,4,2450,0,45,23
530000.0,3,1,1690,8190,1.0,0,0,4,1690,0,65,51
635000.0,4,1,1950,13320,1.0,0,0,4,1370,580,54,54
580000.0,5,2,2290,7125,1.0,0,0,3,1190,1100,59,23
1550000.0,5,3,3370,17458,1.0,0,2,5,2000,1370,41,41
285000.0,3,1,1090,8640,1.0,0,0,4,1090,0,50,50
375000.0,3,1,1190,9486,1.0,0,0,4,1190,0,70,40
1400000.0,5,4,3530,7924,2.0,0,0,3,3530,0,22,22
560000.0,3,1,1440,5000,2.0,0,0,3,1440,0,113,17
405000.0,4,1,2180,13529,1.0,0,0,3,1090,1090,67,22
413000.0,4,1,1410,6000,1.0,0,0,3,810,600,98,21
287600.0,3,2,1950,8251,2.0,0,0,3,1950,0,33,14
1680000.0,5,3,4860,23723,2.0,0,2,4,3820,1040,34,34
225000.0,3,1,1660,7210,1.0,0,0,3,1100,560,60,15
319000.0,3,1,1390,12823,1.0,0,0,4,1390,0,55,55
322500.0,3,2,1350,14200,1.0,0,0,3,1350,0,34,34
570000.0,3,2,1530,5401,1.0,0,0,4,1530,0,86,86
465000.0,3,1,1270,5112,1.0,0,0,3,1270,0,73,18
435000.0,4,2,2140,6355,2.0,0,0,3,2140,0,21,21
502000.0,4,2,2040,5616,2.0,0,0,3,2040,0,11,111
525000.0,3,3,2876,5086,2.0,0,0,3,2360,516,16,16
525000.0,3,2,1580,1161,2.0,0,0,3,1010,570,15,15
660000.0,4,3,3400,5196,2.0,0,0,3,3400,0,11,111
870000.0,4,2,3520,6773,2.5,0,0,3,2650,870,17,17
650000.0,4,2,2210,4861,2.0,0,0,3,2210,0,10,100
505000.0,4,2,2790,5602,2.0,0,0,3,2790,0,14,14
330000.0,3,2,1450,5008,1.0,0,0,3,840,610,16,16
385000.0,4,1,1620,4980,1.0,0,0,4,860,760,76,35
306000.0,3,1,1220,1086,3.0,0,0,3,1220,0,16,16
546000.0,3,1,2000,5000,1.0,0,0,4,1110,890,102,102
925000.0,4,2,2190,7350,2.5,0,0,5,2190,0,65,65
542000.0,4,1,1900,8250,1.0,0,0,4,950,950,68,14
800000.0,3,1,1700,4400,1.5,0,0,4,1700,0,117,33
620000.0,5,2,2540,3832,2.0,0,0,5,1760,780,94,94
175000.0,2,1,1170,8925,1.0,0,2,3,1170,0,112,44
740000.0,5,5,5774,31675,1.0,0,2,3,4490,1284,39,39
345000.0,3,2,2120,15003,2.0,0,0,3,2120,0,39,39
510000.0,3,1,2170,26460,1.0,0,0,3,1450,720,37,37
530000.0,4,2,2450,15002,1.0,0,0,5,2450,0,49,49
155000.0,2,1,700,5200,1.0,0,0,5,700,0,71,25
266000.0,3,2,1780,7214,1.0,0,0,4,1400,380,37,37
257200.0,3,2,1850,8250,1.0,0,0,4,1150,700,71,71
265000.0,3,2,1570,5706,1.0,0,0,3,1570,0,25,17
372220.0,3,1,1290,5500,1.0,0,0,3,980,310,72,29
337500.0,5,2,1700,7314,1.0,0,0,3,1000,700,67,22
582500.0,2,1,1159,4800,1.0,0,0,3,1159,0,75,29
489200.0,3,2,1850,9600,1.5,0,0,5,1850,0,58,58
405100.0,2,1,840,3522,1.0,0,0,3,840,0,76,11
372977.0,3,2,1690,1618,2.0,0,0,3,1150,540,9,9
310000.0,3,1,1050,9876,1.0,0,0,3,1050,0,70,70
538000.0,3,1,1400,3825,1.5,0,0,4,1100,300,119,119
1400000.0,3,2,2550,7200,2.0,0,2,3,2550,0,42,10
317000.0,3,2,1840,5011,2.0,0,0,3,1840,0,11,111
702500.0,3,1,2360,6750,2.0,0,0,5,1930,430,97,97
565000.0,4,2,2240,14667,2.0,0,0,4,2240,0,34,34
723000.0,4,2,2700,4004,2.0,0,0,3,2700,0,19,20
766950.0,3,2,3030,30007,1.5,0,0,4,3030,0,31,31
682000.0,3,1,1830,5120,1.5,0,2,5,1830,0,120,120
325000.0,3,2,2220,6049,2.0,0,0,4,2220,0,33,33
543000.0,3,2,2090,7640,1.0,0,0,3,1360,730,61,9
525000.0,3,1,1600,6120,1.5,0,0,3,1600,0,99,12
364000.0,4,1,2010,8625,1.0,0,0,4,1340,670,66,22
394475.0,2,1,830,4000,1.0,0,0,3,830,0,68,18
316000.0,4,2,2010,7226,2.0,0,0,3,2010,0,28,28
339950.0,3,1,1050,5402,1.5,0,0,4,1050,0,117,33
486000.0,4,2,2150,39449,1.0,0,0,3,1420,730,45,45
160000.0,3,1,860,11900,1.0,0,0,4,860,0,60,60
930000.0,3,2,3100,20553,1.0,0,0,3,3100,0,69,18
139000.0,3,1,1100,17334,1.0,0,0,3,1100,0,45,45
562000.0,3,1,1830,8000,1.0,0,0,4,1830,0,66,22
299000.0,2,1,1250,34395,1.0,0,0,4,1250,0,73,40
511000.0,3,2,1820,4883,2.0,0,0,3,1820,0,18,18
499000.0,3,2,2090,42689,1.5,0,0,3,2090,0,64,25
356000.0,3,3,2100,12384,2.0,0,0,3,2100,0,43,43
470000.0,4,2,2310,14023,2.0,0,0,3,2310,0,32,32
715000.0,4,2,2060,5649,1.0,0,0,5,1360,700,82,82
1120000.0,4,2,4470,60373,2.0,0,0,3,4470,0,35,23
458000.0,3,1,1660,7500,1.0,0,0,4,1060,600,83,22
966000.0,5,4,3810,8019,2.0,0,0,3,3810,0,15,15
305495.0,3,1,2110,10200,2.0,0,0,4,2110,0,57,57
543000.0,2,2,2370,217800,1.5,0,0,3,1600,770,31,31
340000.0,3,2,1970,3716,2.0,0,0,3,1970,0,26,26
633100.0,4,2,2470,33305,2.0,0,0,3,2470,0,30,30
310000.0,3,1,1480,7830,1.0,0,0,3,1480,0,71,15
349950.0,5,3,2257,10117,1.0,0,0,3,1363,894,18,18
267800.0,2,1,700,6000,1.0,0,0,4,700,0,74,38
234000.0,4,2,1630,9010,1.0,0,0,4,1050,580,48,48
740000.0,4,2,3430,10157,2.0,0,0,3,3430,0,23,23
607500.0,5,1,2220,6000,1.5,0,0,3,1420,800,100,25
223000.0,3,1,1340,7473,1.0,0,0,4,1340,0,50,50
400000.0,2,1,980,2130,1.0,0,0,4,860,120,105,49
802000.0,3,2,2580,13096,2.0,0,0,3,2580,0,37,37
253000.0,4,2,2230,4541,2.0,0,0,3,2230,0,17,17
1058000.0,4,2,2290,11137,1.0,0,0,4,2290,0,68,14
300000.0,3,1,1260,8280,1.0,0,0,3,1260,0,77,77
625000.0,4,2,1680,11180,1.0,0,0,4,1680,0,57,57
707000.0,4,3,3200,7081,2.0,0,0,3,3200,0,19,20
950000.0,4,2,3320,7644,2.0,0,0,3,3320,0,28,28
420000.0,4,2,3040,24123,2.0,0,0,3,3040,0,24,24
498000.0,4,2,2270,7375,1.0,0,0,4,1290,980,50,50
450000.0,3,2,2910,17172,2.0,0,0,3,2910,0,34,34
955000.0,5,2,2510,9887,2.0,0,0,3,2510,0,51,21
215000.0,2,1,1240,7200,1.0,0,0,3,1240,0,56,12
437000.0,3,2,2580,5200,2.0,0,0,3,2580,0,15,15
773000.0,3,2,2470,3600,2.0,0,0,3,2470,0,16,16
1222500.0,4,3,4910,9444,1.5,0,0,3,3110,1800,16,16
256883.0,3,2,1690,5025,2.0,0,0,3,1690,0,20,20
592500.0,4,2,2240,12032,1.0,0,0,3,2240,0,40,14
252350.0,3,2,1650,7352,1.0,0,0,3,1160,490,44,9
370000.0,4,2,2710,5880,2.0,0,0,3,2710,0,25,17
465750.0,3,1,1260,10350,1.0,0,0,3,1260,0,64,34
185000.0,3,1,1150,8100,1.0,0,0,3,1150,0,91,91
582800.0,4,2,2550,7636,1.0,0,0,3,1440,1110,37,37
245000.0,3,1,1490,6930,1.0,0,0,4,1490,0,33,33
302000.0,4,1,2020,7865,1.0,0,0,4,1010,1010,60,60
451555.0,2,1,1320,4520,1.0,0,1,3,1320,0,111,52
250000.0,3,1,1230,10350,1.0,0,0,4,1230,0,66,22
255000.0,4,2,2070,7800,2.0,0,0,3,2070,0,34,34
840000.0,4,1,2930,11562,1.0,0,3,3,1670,1260,76,11
190000.0,3,1,1090,8520,1.0,0,0,3,1090,0,56,12
349950.0,3,1,1400,7066,1.0,0,0,3,1400,0,66,23
613000.0,4,2,1550,4815,1.5,0,0,3,1550,0,114,19
300000.0,3,1,1220,13000,1.0,0,0,4,1220,0,68,14
455000.0,3,2,1870,7344,1.0,0,0,3,1470,400,43,43
335000.0,3,2,2150,30476,2.0,0,0,3,2150,0,32,32
197500.0,3,1,980,3090,1.5,0,0,3,980,0,120,18
412500.0,3,1,1490,8475,1.0,0,0,4,1490,0,60,60
395300.0,3,1,1120,7000,1.0,0,0,3,1120,0,68,18
342400.0,3,2,1180,9630,2.0,0,0,3,1180,0,37,37
749400.0,4,2,3240,20301,2.0,0,0,3,3240,0,38,38
316500.0,4,2,2150,6807,2.0,0,0,4,2150,0,32,32
390000.0,3,2,2240,10800,2.0,0,0,3,2240,0,27,27
225000.0,3,2,1400,7384,1.0,0,0,3,1150,250,44,9
550000.0,3,2,1980,40887,1.0,0,0,4,1980,0,43,43
280000.0,3,1,1330,20562,1.5,0,0,3,1330,0,64,34
1255000.0,4,2,3200,7535,2.0,0,0,3,3200,0,17,17
575000.0,2,1,1490,6000,1.0,0,0,3,1090,400,77,77
1000000.0,5,4,3920,16258,2.0,0,0,3,2900,1020,33,14
585000.0,5,1,2000,3750,2.0,0,0,4,2000,0,102,102
620000.0,4,2,2680,9185,2.0,0,0,3,2680,0,34,34
204700.0,4,2,1670,9987,1.0,0,0,3,1670,0,56,12
695000.0,4,3,3150,9130,2.0,0,0,3,3150,0,22,22
689900.0,4,3,2740,7266,2.0,0,0,3,2060,680,20,20
375000.0,4,1,1890,8000,1.0,0,0,4,1250,640,63,22
475000.0,7,3,2870,29699,1.0,0,0,3,1520,1350,62,19
215000.0,3,1,1160,10384,1.0,0,0,4,1160,0,54,54
2100000.0,4,1,3550,19865,2.0,0,0,3,3550,0,61,21
790000.0,3,1,1790,6117,1.0,0,2,3,1350,440,83,27
350000.0,3,1,1680,250470,1.0,0,0,4,1070,610,83,22
695000.0,3,2,4560,17622,2.0,0,0,4,3800,760,37,37
263000.0,3,2,1590,7748,2.0,0,0,4,1590,0,32,32
400000.0,3,1,1630,10304,1.0,0,0,5,1630,0,70,70
525000.0,3,2,2700,7434,2.0,0,0,3,2700,0,32,32
349950.0,3,2,1700,7496,2.0,0,0,3,1700,0,29,29
1085000.0,4,3,3740,12080,1.0,0,0,3,2000,1740,35,23
744000.0,4,3,1980,5352,2.5,0,0,3,1980,0,82,18
312500.0,2,1,880,6345,1.0,0,0,3,880,0,104,22
240000.0,3,2,1400,6200,1.0,0,0,3,700,700,75,29
495000.0,4,2,2050,4000,1.5,0,0,5,1210,840,82,82
580050.0,3,2,2360,4638,2.0,0,3,3,2360,0,27,27
640000.0,4,2,2560,7798,1.0,0,0,4,1890,670,76,35
417000.0,3,1,1340,10224,1.0,0,0,4,1340,0,67,67
174950.0,3,1,1060,5200,1.0,0,0,5,1060,0,53,53
295000.0,3,1,850,2500,1.0,0,0,3,850,0,37,37
423000.0,4,1,1880,7303,1.0,0,0,3,1010,870,47,47
839000.0,3,1,1230,12305,1.0,0,0,3,1230,0,68,33
343000.0,4,1,2290,10290,1.0,0,0,3,1340,950,63,11
467000.0,3,1,1660,6582,1.0,0,0,5,1000,660,77,77
512500.0,3,2,1840,2875,2.0,0,0,4,1840,0,26,26
575000.0,4,2,3020,17810,1.0,0,0,3,1600,1420,44,9
465000.0,3,1,1410,6886,1.0,0,0,3,1410,0,99,10
270000.0,3,1,1010,9514,1.0,0,0,3,1010,0,54,13
340000.0,3,1,1960,8136,1.0,0,0,3,980,980,75,29
765000.0,5,3,3580,14275,2.0,0,0,3,3190,390,24,24
497000.0,4,2,2240,7200,2.0,0,0,3,2240,0,28,28
803100.0,4,2,3310,5404,2.0,0,0,3,3310,0,19,20
344000.0,3,2,1232,1130,3.0,0,0,3,1232,0,16,16
828950.0,4,3,3930,5680,2.0,0,1,3,2820,1110,10,100
386380.0,3,2,1720,3600,2.0,0,0,3,1720,0,13,13
312000.0,3,2,1490,974,2.0,0,0,3,1220,270,14,14
720000.0,3,2,3150,151588,2.0,0,0,3,3150,0,16,16
914500.0,4,2,3950,10856,3.0,0,0,3,3950,0,10,100
819995.0,5,2,3030,10335,2.0,0,0,3,3030,0,10,100
252700.0,2,1,1070,9643,1.0,0,0,3,1070,0,38,38
437500.0,3,2,2320,36847,2.0,0,2,3,2320,0,31,31
350000.0,1,1,700,5100,1.0,0,0,3,700,0,81,24
619000.0,3,2,2720,6439,2.0,0,0,3,2720,0,18,18
408200.0,3,2,1800,5761,2.0,0,0,4,1800,0,33,33
451000.0,3,1,1560,4049,1.5,0,2,3,1000,560,97,20
317000.0,3,2,1760,11410,1.0,0,0,5,1060,700,46,46
799000.0,4,3,3120,5000,2.0,0,0,3,2370,750,18,18
720000.0,2,1,2020,7200,1.0,0,3,4,1700,320,76,35
490000.0,3,2,1450,2400,1.5,0,0,3,1450,0,123,20
239900.0,4,2,1860,7000,1.0,0,0,3,1120,740,44,9
446000.0,4,2,2270,7800,1.0,0,0,3,1290,980,46,19
275000.0,3,2,1480,15639,2.0,0,0,3,1480,0,36,23
239950.0,5,1,1460,6032,2.0,0,0,4,1460,0,82,25
248000.0,4,3,1850,6519,2.0,0,0,3,1130,720,37,37
619500.0,3,2,2170,5000,2.0,0,0,3,2170,0,20,20
363750.0,3,1,1726,197326,2.0,0,0,4,1726,0,41,12
385000.0,3,1,1180,10541,1.0,0,0,4,940,240,42,42
370000.0,4,1,1370,9957,1.0,0,0,3,900,470,51,21
425000.0,3,2,2670,13218,1.0,0,0,4,2670,0,35,35
342000.0,3,1,1260,6826,1.0,0,0,3,720,540,79,79
345000.0,4,1,1980,7991,1.5,0,0,3,1980,0,61,20
724800.0,3,2,2050,3933,1.0,0,0,3,1180,870,97,22
725000.0,5,2,2830,5310,2.0,0,0,3,2830,0,17,17
605000.0,2,1,910,3600,1.0,0,0,4,910,0,114,34
350000.0,4,2,2440,4000,2.0,0,0,3,2440,0,14,14
785000.0,3,2,2180,5440,1.0,0,0,5,1100,1080,119,119
250000.0,3,2,1900,6660,1.0,0,0,5,950,950,57,57
565000.0,3,2,1520,1221,3.0,0,0,3,1520,0,10,100
875000.0,3,2,2220,6641,1.0,0,2,4,1220,1000,76,35
862500.0,4,2,3280,24440,2.0,0,0,3,3280,0,27,27
400000.0,3,2,2740,83199,2.0,0,4,3,2740,0,50,10
282613.0,2,1,830,6017,1.0,0,0,4,830,0,69,44
174500.0,2,1,1010,5200,1.0,0,0,3,1010,0,68,18
